date,path_1,path_1_count,path_1_uniques,path_2,path_2_count,path_2_uniques,path_3,path_3_count,path_3_uniques,path_4,path_4_count,path_4_uniques,path_5,path_5_count,path_5_uniques,path_6,path_6_count,path_6_uniques,path_7,path_7_count,path_7_uniques,path_8,path_8_count,path_8_uniques,path_9,path_9_count,path_9_uniques,path_10,path_10_count,path_10_uniques
2024-09-29,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,/piebro/podcast-statistics/tree/main/plots,1,1,,,,,,,,,,,,,,,
2024-09-30,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,/piebro/podcast-statistics/tree/main/plots,1,1,,,,,,,,,,,,,,,
2024-10-01,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-02,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-03,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-04,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-05,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-06,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-07,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-08,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-09,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics,1,1,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,,,,
2024-10-10,/piebro/podcast-statistics,2,2,/piebro/podcast-statistics/tree/main/plots,2,2,/piebro/podcast-statistics/blob/263e64cbbb33e7416997775a5b0554f6b5a8a407/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/3124091e6e703e3933b543d8c0aaa21e97dbf42d/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/answer_questions_from_audio.py,1,1,/piebro/podcast-statistics/blob/main/plots/Angenommene_Vorschlagsliste.md,1,1,,,,,,,,,,,,
